production,latitude,longitude,vmp,imp,voc,isc,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_std,air_temp_min,air_temp_q1,air_temp_q2,air_temp_q3,air_temp_max,albedo_mean,albedo_std,albedo_min,albedo_q1,albedo_q2,albedo_q3,albedo_max,azimuth_mean,azimuth_std,azimuth_min,azimuth_q1,azimuth_q2,azimuth_q3,azimuth_max,clearsky_dhi_mean,clearsky_dhi_std,clearsky_dhi_min,clearsky_dhi_q1,clearsky_dhi_q2,clearsky_dhi_q3,clearsky_dhi_max,clearsky_dni_mean,clearsky_dni_std,clearsky_dni_min,clearsky_dni_q1,clearsky_dni_q2,clearsky_dni_q3,clearsky_dni_max,clearsky_ghi_mean,clearsky_ghi_std,clearsky_ghi_min,clearsky_ghi_q1,clearsky_ghi_q2,clearsky_ghi_q3,clearsky_ghi_max,clearsky_gti_mean,clearsky_gti_std,clearsky_gti_min,clearsky_gti_q1,clearsky_gti_q2,clearsky_gti_q3,clearsky_gti_max,cloud_opacity_mean,cloud_opacity_std,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dewpoint_temp_mean,dewpoint_temp_std,dewpoint_temp_min,dewpoint_temp_q1,dewpoint_temp_q2,dewpoint_temp_q3,dewpoint_temp_max,dhi_mean,dhi_std,dhi_min,dhi_q1,dhi_q2,dhi_q3,dhi_max,dni_mean,dni_std,dni_min,dni_q1,dni_q2,dni_q3,dni_max,ghi_mean,ghi_std,ghi_min,ghi_q1,ghi_q2,ghi_q3,ghi_max,gti_mean,gti_std,gti_min,gti_q1,gti_q2,gti_q3,gti_max,precipitable_water_mean,precipitable_water_std,precipitable_water_min,precipitable_water_q1,precipitable_water_q2,precipitable_water_q3,precipitable_water_max,precipitation_rate_mean,precipitation_rate_std,precipitation_rate_min,precipitation_rate_q1,precipitation_rate_q2,precipitation_rate_q3,precipitation_rate_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1,relative_humidity_q2,relative_humidity_q3,relative_humidity_max,surface_pressure_mean,surface_pressure_std,surface_pressure_min,surface_pressure_q1,surface_pressure_q2,surface_pressure_q3,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_std,wind_direction_100m_min,wind_direction_100m_q1,wind_direction_100m_q2,wind_direction_100m_q3,wind_direction_100m_max,wind_direction_10m_mean,wind_direction_10m_std,wind_direction_10m_min,wind_direction_10m_q1,wind_direction_10m_q2,wind_direction_10m_q3,wind_direction_10m_max,wind_speed_100m_mean,wind_speed_100m_std,wind_speed_100m_min,wind_speed_100m_q1,wind_speed_100m_q2,wind_speed_100m_q3,wind_speed_100m_max,wind_speed_10m_mean,wind_speed_10m_std,wind_speed_10m_min,wind_speed_10m_q1,wind_speed_10m_q2,wind_speed_10m_q3,wind_speed_10m_max,building_id,day,month,year
1.2,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,-0.0416666666666666,0.8981857205792589,-2,-1.0,0.0,1.0,1,0.23,0.0,0.23,0.23,0.23,0.23,0.23,1.5,112.88725311076362,-175,-102.5,3.0,104.5,178,17.708333333333332,26.88823070331349,0,0.0,0.0,42.25,71,185.35416666666663,288.99131177276223,0,0.0,0.0,434.5,749,65.625,108.91859638417066,0,0.0,0.0,103.0,311,133.64583333333334,216.7829083299041,0,0.0,0.0,237.25,601,74.31875000000001,16.08824939566207,17.0,65.15,71.6,91.525,93.4,-1.7541666666666669,0.8029091608440996,-3.2,-2.4,-1.7,-1.0,-0.5,21.104166666666668,35.81408232675802,0,0.0,0.0,30.75,111,0.0,0.0,0,0.0,0.0,0.0,0,21.104166666666668,35.81408232675802,0,0.0,0.0,30.75,111,20.375,34.56269357608059,0,0.0,0.0,29.75,107,12.604166666666666,2.680739683040288,7.1,10.85,12.9,15.4,15.7,0.1125,0.0959277210173079,0.0,0.0,0.1,0.2,0.3,89.04583333333333,2.06675388742968,84.3,87.625,89.8,90.7,92.3,1026.66875,0.3210065618736484,1025.9,1026.5,1026.6,1026.825,1027.3,251.97916666666663,46.77446547601991,220,225.75,227.0,247.75,360,239.6875,40.985807740853566,212,219.0,222.0,226.75,344,3.6666666666666665,1.659701759075411,0.9,2.0,4.1,5.15,5.9,2.152083333333333,0.9787072635887702,0.5,1.1,2.7,3.0,3.3,1,11,1,2019
0.8,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,2.895833333333333,1.2245638968990773,1,2.0,3.5,4.0,4,0.2397916666666666,0.001443375672974,0.23,0.24,0.24,0.24,0.24,1.6041666666666667,112.8106565781294,-175,-102.25,3.0,104.5,178,17.979166666666668,27.16418917911715,0,0.0,0.0,42.25,70,190.04166666666663,291.04441120004367,0,0.0,0.0,454.75,737,67.08333333333333,110.6616144279552,0,0.0,0.0,110.25,315,136.54166666666666,219.0624081226221,0,0.0,0.0,260.5,603,83.32708333333333,11.857518300564704,56.2,76.3,88.35,91.375,96.8,1.5833333333333333,1.0123352680982034,-0.4,0.775,1.9,2.4,3.3,18.75,30.7041476164225,0,0.0,0.0,40.5,104,0.0,0.0,0,0.0,0.0,0.0,0,18.75,30.7041476164225,0,0.0,0.0,40.5,104,18.125,29.68460092227775,0,0.0,0.0,39.25,101,15.035416666666668,2.136659709994097,12.0,12.625,15.6,16.225,19.0,0.375,0.4554632899703754,0.0,0.1,0.2,0.5,1.6,90.77291666666667,2.929144787202766,85.8,87.85000000000001,91.65,93.525,94.2,1023.65625,3.3546351705752726,1017.4,1020.575,1025.0500000000002,1026.5,1027.2,222.35416666666663,4.651650740321028,211,220.0,223.0,225.0,230,215.5,5.469450942921176,206,211.75,216.5,219.0,226,7.05625,1.6516795127281685,5.3,5.5,6.8,8.525,9.7,3.997916666666667,1.061410058392485,2.8,3.0,3.9,4.825,5.7,1,12,1,2019
0.2,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,7.083333333333333,1.595650115401288,4,6.0,7.0,9.0,9,0.2204166666666666,0.0028867513459481,0.22,0.22,0.22,0.22,0.24,1.7083333333333333,112.72560515134788,-175,-102.25,3.5,104.5,178,18.6875,28.41123260785903,0,0.0,0.0,42.75,74,179.45833333333334,273.28092928716546,0,0.0,0.0,436.0,683,65.27083333333333,107.22470729551992,0,0.0,0.0,109.0,304,130.89583333333334,209.08984524965533,0,0.0,0.0,252.25,574,84.03333333333333,13.996798012757385,48.9,78.15,89.75,95.225,96.1,5.68125,1.2288476265842316,3.4,4.6,5.45,6.925000000000001,7.3,14.1875,24.668574418271263,0,0.0,0.0,19.5,79,0.0,0.0,0,0.0,0.0,0.0,0,14.1875,24.668574418271263,0,0.0,0.0,19.5,79,13.6875,23.788211142532383,0,0.0,0.0,18.5,76,19.58333333333333,2.766696573366512,14.7,17.075000000000003,20.35,22.025,23.1,0.6208333333333333,0.2633324355851472,0.2,0.475,0.6,0.8,1.2,91.22708333333333,2.118483960472705,88.0,89.475,90.8,93.3,95.1,1012.05,3.859224924939858,1006.7,1008.225,1012.25,1015.575,1017.2,243.5,14.087870140883016,223,232.0,241.5,253.0,280,237.85416666666663,15.256654750776663,216,226.0,234.5,245.75,278,8.935416666666667,1.4458288623799074,6.4,7.7,9.35,10.025,11.2,5.183333333333334,0.9794339080008636,3.3,4.3,5.5,5.925000000000001,6.6,1,13,1,2019
8.4,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,5.4375,1.8090346549966152,1,5.0,6.0,6.0,8,0.1808333333333333,0.0057735026918962,0.18,0.18,0.18,0.18,0.22,1.7708333333333333,112.68620327174672,-175,-102.25,3.5,104.5,178,19.58333333333333,29.61586214818238,0,0.0,0.0,44.25,76,187.0,284.04764359133003,0,0.0,0.0,473.0,719,68.47916666666667,112.20592573257235,0,0.0,0.0,116.75,319,137.0,218.3823506234645,0,0.0,0.0,272.25,602,45.71875,16.80971927885896,8.5,40.65,49.3,58.125,78.1,2.8375,1.4964674716200892,-0.6,2.075,3.1,3.5,6.3,31.25,52.08769201619965,0,0.0,0.0,42.5,165,2.083333333333333,9.50886111562852,0,0.0,0.0,0.0,53,31.541666666666668,52.3165318379009,0,0.0,0.0,42.75,165,31.1875,51.18703968696465,0,0.0,0.0,41.5,159,11.191666666666668,1.886551884837626,8.3,10.45,11.3,11.825,16.5,0.1416666666666667,0.2029918071225172,0.0,0.0,0.1,0.2,0.8,83.88958333333333,2.794465623436333,78.7,82.57499999999999,83.4,85.05,90.2,1014.88125,4.780886424085202,1007.0,1011.225,1014.4,1018.875,1022.8,293.3958333333333,10.222502469434204,277,285.5,292.0,302.25,311,288.2916666666667,9.9465771581545,272,280.0,286.0,296.25,306,7.6125,1.451869667675061,4.8,7.05,7.800000000000001,8.8,9.6,4.235416666666667,1.1622592788210695,2.1,3.725,4.35,5.125,6.0,1,14,1,2019
5.0,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,3.4375,1.8439810078866885,1,2.0,3.0,5.0,6,0.1702083333333333,0.001443375672974,0.17,0.17,0.17,0.17,0.18,1.8333333333333333,112.60405747070244,-174,-102.25,3.5,104.25,178,20.291666666666668,30.79027086827661,0,0.0,0.0,44.75,80,185.2083333333333,278.6849787410267,0,0.0,0.0,473.25,698,68.79166666666667,112.27871065009712,0,0.0,0.0,118.75,318,136.625,216.49024595982303,0,0.0,0.0,273.75,594,25.6625,25.95591700671688,0.0,0.0,15.05,49.525,67.9,0.9770833333333332,0.7002247612817306,-0.6,0.475,1.1,1.4,2.2,33.041666666666664,54.020468277383536,0,0.0,0.0,51.5,169,13.5,53.579926377686434,0,0.0,0.0,0.0,277,35.4375,57.08705791027476,0,0.0,0.0,51.5,169,39.22916666666666,65.42764058471212,0,0.0,0.0,58.75,242,11.05,1.4528035992082136,8.5,10.0,11.05,12.425,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.32916666666667,7.673662010571115,70.5,78.1,85.3,91.95,93.6,1023.075,0.9221851939359816,1021.2,1022.275,1023.15,1023.925,1024.2,232.125,15.888742167320071,218,222.0,224.5,237.75,283,217.4583333333333,15.130578216417266,200,206.75,211.5,224.75,262,4.78125,0.4792086783926277,3.7,4.475,4.8,5.125,5.5,2.30625,0.4274646930797762,1.5,2.0,2.3,2.6,3.2,1,15,1,2019
22.9,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,3.6041666666666665,2.090908214896237,1,2.0,4.0,5.0,7,0.17,0.0,0.17,0.17,0.17,0.17,0.17,1.9791666666666667,112.5290486531373,-174,-101.5,3.5,104.25,178,15.541666666666666,22.928156371804715,0,0.0,0.0,38.25,58,223.6875,332.5426324452505,0,0.0,0.0,582.0,816,74.22916666666667,120.4371893478679,0,0.0,0.0,130.75,339,152.83333333333334,239.47480952526743,0,0.0,0.0,315.75,650,42.63333333333333,21.5936292154662,0.5,23.375,52.45,58.25,71.7,-0.3999999999999999,0.4242640687119285,-1.2,-0.625,-0.4,-0.075,0.4,29.541666666666668,51.44340345336075,0,0.0,0.0,49.5,181,92.95833333333331,194.2813224926769,0,0.0,0.0,11.75,735,52.60416666666666,90.63810188979244,0,0.0,0.0,70.25,274,86.29166666666667,155.67245459800327,0,0.0,0.0,96.25,515,8.920833333333333,1.1983957953320363,7.5,8.2,8.75,9.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.91458333333334,9.445318317588216,60.9,68.65,73.1,86.2,87.6,1014.5541666666668,3.907328539047748,1009.7,1010.3,1014.9,1017.7,1021.0,204.3125,7.42668062504259,193,198.0,202.0,211.0,217,195.35416666666663,7.078554917235025,181,192.0,195.0,202.0,207,5.783333333333334,1.6289055630494158,3.5,4.4,4.9,7.725,8.6,2.652083333333333,0.837673978965242,1.5,1.8,3.05,3.4,4.3,1,16,1,2019
12.2,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,5.791666666666667,1.529265340701052,3,5.0,6.5,7.0,7,0.1602083333333333,0.001443375672974,0.16,0.16,0.16,0.16,0.17,2.083333333333333,112.4538360760848,-174,-101.25,4.0,104.25,178,17.395833333333332,25.50405857008056,0,0.0,0.0,45.0,63,204.8333333333333,311.3483602308509,0,0.0,0.0,504.75,793,72.79166666666667,118.73391641734648,0,0.0,0.0,127.0,337,145.875,231.97401037478684,0,0.0,0.0,290.75,638,53.37916666666666,24.284545110124537,2.0,34.15,65.9,70.175,81.1,2.125,1.4868930909213975,-0.4,0.975,2.1,3.375,4.5,29.0625,51.75531887559861,0,0.0,0.0,40.25,188,55.25,134.72280446365863,0,0.0,0.0,0.0,574,43.5625,80.36562890011275,0,0.0,0.0,51.25,271,63.645833333333336,124.8047819568256,0,0.0,0.0,49.25,469,12.29375,3.012626354726303,6.4,10.1,11.8,14.7,17.2,0.1916666666666666,0.2019409365234588,0.0,0.0,0.1,0.3,0.6,77.84166666666667,4.385849263126272,71.3,74.125,77.19999999999999,81.575,86.2,1009.825,2.6090268830726973,1007.0,1007.975,1008.85,1011.025,1015.9,236.6875,24.78430890876538,206,217.5,228.5,253.75,284,232.625,25.154522456210543,201,213.25,225.0,250.0,281,8.570833333333333,1.1446375126916786,6.3,8.0,8.75,9.425,10.0,4.89375,0.7481626430299312,3.2,4.425,5.2,5.5,5.7,1,17,1,2019
11.9,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,0.9791666666666666,1.804127458503091,-3,0.0,1.0,2.0,3,0.1697916666666666,0.001443375672974,0.16,0.17,0.17,0.17,0.17,2.208333333333333,112.3179298949483,-174,-101.25,4.5,104.25,178,19.20833333333333,28.341352640682945,0,0.0,0.0,45.25,71,206.0,311.5732214751864,0,0.0,0.0,507.75,790,75.25,122.29394306603372,0,0.0,0.0,133.5,346,149.25,236.4895301537479,0,0.0,0.0,304.75,651,27.891666666666666,28.5750883421008,0.0,0.0,19.45,55.05,77.1,-1.9854166666666664,1.0896006653490435,-4.2,-2.8,-1.4,-1.1,-0.5,31.0,50.48108978154012,0,0.0,0.0,50.5,180,30.9375,87.01831703727669,0,0.0,0.0,0.0,490,38.1875,65.79389360852731,0,0.0,0.0,58.0,264,49.0,92.7547670392775,0,0.0,0.0,71.25,459,6.527083333333334,0.5659635291359835,5.8,6.1,6.4,6.925000000000001,7.7,0.0125,0.0334218682391595,0.0,0.0,0.0,0.0,0.1,81.02499999999999,7.161198639714359,65.2,77.425,82.45,86.0,91.8,1019.1458333333334,1.1669123348234076,1016.2,1018.7,1019.3,1019.9,1021.1,151.35416666666666,105.93604846910338,10,55.75,72.5,248.5,341,141.04166666666666,105.93694598591512,8,43.5,56.5,235.75,342,3.29375,1.7271802441391806,0.7,1.45,3.5,4.7,6.1,1.54375,0.6718998943928377,0.6,0.9,1.4,2.1,2.9,1,18,1,2019
41.7,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,-2.208333333333333,1.8560806720056395,-4,-4.0,-3.0,-1.0,1,0.17,0.0,0.17,0.17,0.17,0.17,0.17,2.2291666666666665,112.23687708598356,-174,-101.25,4.5,104.25,178,16.916666666666668,24.85261519980349,0,0.0,0.0,41.75,63,230.47916666666663,338.7201185428373,0,0.0,0.0,598.75,828,78.77083333333333,126.79254954675916,0,0.0,0.0,142.25,356,159.4375,247.68759546414208,0,0.0,0.0,332.25,671,9.402083333333334,21.198077889414265,0.0,0.0,0.0,0.0,85.4,-4.635416666666667,0.593758165304064,-5.6,-5.1,-4.7,-4.1,-3.6,16.916666666666668,24.85261519980349,0,0.0,0.0,41.75,63,230.47916666666663,338.7201185428373,0,0.0,0.0,598.75,828,78.77083333333333,126.79254954675916,0,0.0,0.0,142.25,356,159.4375,247.68759546414208,0,0.0,0.0,332.25,671,5.422916666666667,0.4562751984686308,4.8,5.074999999999999,5.4,5.7,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.40208333333334,8.481606872629982,68.8,78.425,85.1,92.25,94.7,1015.6958333333332,1.83847280901932,1013.3,1013.75,1016.25,1017.0,1018.8,109.35416666666669,17.957976457265897,61,104.0,112.0,121.0,148,89.25,19.2215526195566,41,81.75,92.0,95.75,124,2.2729166666666667,0.5614341754233823,1.2,1.8,2.25,2.8,3.3,1.2125,0.2419996483204758,0.6,1.175,1.2,1.4,1.7,1,19,1,2019
1.6,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,-2.0625,1.5075166277619376,-4,-4.0,-2.0,-1.0,0,0.1602083333333333,0.001443375672974,0.16,0.16,0.16,0.16,0.17,2.25,112.11629600458284,-174,-101.25,4.5,104.25,179,21.25,31.604268497056573,0,0.0,0.0,49.75,81,193.25,287.8719795251783,0,0.0,0.0,480.5,720,74.39583333333333,119.9838179839856,0,0.0,0.0,133.0,339,144.0,226.11943746613204,0,0.0,0.0,288.5,620,60.71666666666667,22.08355827531629,0.0,60.1,68.05000000000001,69.225,85.0,-4.4625,0.891955776024226,-5.8,-5.6,-4.2,-3.6,-3.4,28.89583333333333,47.35346471555568,0,0.0,0.0,51.75,154,0.0,0.0,0,0.0,0.0,0.0,0,28.89583333333333,47.35346471555568,0,0.0,0.0,51.75,154,27.854166666666668,45.64478464455964,0,0.0,0.0,49.75,148,9.8125,1.3692092763902786,6.3,9.55,10.25,10.9,11.0,0.0125,0.0334218682391595,0.0,0.0,0.0,0.0,0.1,83.02708333333334,4.065408805872443,76.0,80.25,84.45,86.3,88.5,1015.3104166666668,1.9395370782778416,1013.0,1013.4,1015.15,1016.65,1019.3,81.97916666666667,48.85649397517284,25,42.0,72.0,135.0,165,63.958333333333336,38.21660457508264,17,29.75,61.0,91.75,134,2.2041666666666666,1.0170793256230948,1.1,1.4,1.7,3.5,3.8,1.1375,0.3976660632645694,0.5,0.7,1.1,1.5,1.7,1,20,1,2019
19.5,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,-3.0,1.1850127928207932,-5,-4.0,-3.0,-2.0,-1,0.1795833333333333,0.0028867513459481,0.16,0.18,0.18,0.18,0.18,2.3125,111.9998397130312,-174,-100.5,4.5,104.25,179,18.354166666666668,26.769695142346773,0,0.0,0.0,45.25,67,223.97916666666663,329.59333354026506,0,0.0,0.0,583.25,814,80.0625,128.39540096655216,0,0.0,0.0,147.25,361,158.52083333333334,246.3471853440797,0,0.0,0.0,332.0,670,8.616666666666667,17.715425822055128,0.0,0.0,0.0,5.075,60.2,-4.825,0.5733440539983987,-6.0,-5.1,-4.9,-4.4,-3.8,34.020833333333336,58.028052490898965,0,0.0,0.0,48.25,212,96.45833333333331,214.36943239673724,0,0.0,0.0,1.5,648,59.375,99.74128768010318,0,0.0,0.0,88.75,330,93.39583333333331,169.88027568666084,0,0.0,0.0,113.75,589,6.335416666666667,1.9201606297316984,4.3,4.574999999999999,5.75,7.85,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.71875,4.221558462352953,77.5,84.2,88.7,89.525,91.7,1020.55625,0.7109796208588276,1019.5,1020.075,1020.4,1021.025,1022.1,33.0625,38.49200317612268,13,18.75,22.5,27.25,186,72.35416666666667,121.81840156968448,2,8.75,15.0,23.25,359,2.71875,0.9740584651944776,0.3,2.275,2.85,3.6,3.8,1.5520833333333333,0.472651904359895,0.2,1.45,1.7,1.9,2.1,1,21,1,2019
1.8,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,-1.8958333333333333,1.4909597556298433,-5,-3.0,-2.0,-1.0,0,0.1702083333333333,0.001443375672974,0.17,0.17,0.17,0.17,0.18,2.4375,111.8564631617853,-174,-100.25,4.5,104.25,179,18.95833333333333,27.568837119868583,0,0.0,0.0,46.0,68,225.10416666666663,331.00686112213606,0,0.0,0.0,581.0,822,81.70833333333333,130.63803465794632,0,0.0,0.0,151.5,367,160.54166666666666,249.1901741798849,0,0.0,0.0,336.5,679,28.85833333333333,30.298260840006613,0.0,0.0,19.5,62.65,80.8,-4.427083333333333,0.7584249028963476,-6.1,-4.925000000000001,-4.300000000000001,-3.9,-2.9,25.0625,39.11706720612515,0,0.0,0.0,44.5,114,8.729166666666666,42.18588025522048,0,0.0,0.0,0.0,262,25.9375,39.59497402556424,0,0.0,0.0,46.25,114,27.58333333333333,42.20458447082034,0,0.0,0.0,53.75,151,5.116666666666666,0.8106559816391764,4.3,4.4,5.3,5.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.97916666666667,4.752198072978732,74.8,81.275,81.9,87.6,90.6,1010.3,5.463885298319481,1002.2,1005.1,1011.0,1014.675,1019.2,175.97916666666666,12.85349457132322,155,165.75,175.0,186.25,202,169.375,19.51717737701734,132,156.75,168.0,183.0,209,3.0895833333333336,0.6550100156237123,1.8,2.9,3.25,3.525,4.1,1.7416666666666665,0.5060625364321507,0.7,1.6,1.8,2.125,2.5,1,22,1,2019
2.7,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,-1.1041666666666667,0.8052905735207748,-2,-2.0,-1.0,0.0,0,0.1504166666666666,0.0028867513459481,0.15,0.15,0.15,0.15,0.17,2.4166666666666665,111.79708695883927,-174,-100.25,4.5,103.5,179,21.14583333333333,31.050398005694813,0,0.0,0.0,50.0,79,204.3958333333333,300.7782628225065,0,0.0,0.0,501.75,750,78.85416666666667,126.0808571332738,0,0.0,0.0,144.0,355,151.0625,234.99057529765616,0,0.0,0.0,304.5,643,46.94791666666666,11.960181980813852,18.5,43.8,46.7,57.85,63.3,-4.383333333333334,0.716472842006823,-5.3,-5.0,-4.7,-3.8,-3.0,40.145833333333336,66.8800099203817,0,0.0,0.0,66.0,196,0.0,0.0,0,0.0,0.0,0.0,0,40.145833333333336,66.8800099203817,0,0.0,0.0,66.0,196,38.75,64.58986812054803,0,0.0,0.0,64.0,190,8.902083333333334,0.4769091903984712,7.9,8.6,9.0,9.3,9.4,0.0083333333333333,0.0279310193865464,0.0,0.0,0.0,0.0,0.1,77.70833333333333,1.9686730959875505,73.9,76.3,78.0,79.3,80.6,998.7479166666668,1.969878447846616,996.6,996.975,998.2,1000.35,1003.0,79.8125,56.24326200778715,5,27.75,71.5,142.5,155,106.83333333333331,98.3617581227222,1,27.75,99.0,133.0,359,3.5541666666666667,0.9169696468985944,1.9,2.85,3.75,4.225,5.1,1.9729166666666669,0.3745860599542603,1.2,1.7,2.0,2.225,2.6,1,23,1,2019
0.9,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,-2.083333333333333,0.2793101938654641,-3,-2.0,-2.0,-2.0,-2,0.1695833333333333,0.0028867513459481,0.15,0.17,0.17,0.17,0.17,2.520833333333333,111.68782283446816,-174,-100.25,5.0,103.5,179,28.1875,42.10253757450691,0,0.0,0.0,62.25,109,165.875,250.23237073109087,0,0.0,0.0,386.0,641,76.5625,122.90783716334045,0,0.0,0.0,142.0,348,137.83333333333334,217.89284242522012,0,0.0,0.0,272.5,605,51.90833333333333,30.060214982975342,0.0,39.125,65.15,76.75,90.0,-5.739583333333333,0.3394235309069374,-6.4,-6.0,-5.65,-5.4,-5.3,16.395833333333332,25.040171625519285,0,0.0,0.0,32.25,73,0.1666666666666666,1.1547005383792517,0,0.0,0.0,0.0,8,16.416666666666668,25.04449940315458,0,0.0,0.0,32.25,73,15.916666666666666,24.162423202888007,0,0.0,0.0,31.25,70,6.558333333333334,1.0293218865346705,5.5,5.7,6.05,7.5,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.14375,2.394222322992357,72.1,73.975,76.4,78.4,79.9,1009.9375,3.560577588812889,1003.5,1006.875,1010.4,1012.8,1015.6,270.375,114.5766722757614,0,272.75,306.5,349.0,360,297.9583333333333,83.18038801517224,3,288.75,311.5,349.5,359,2.6666666666666665,0.539634759591027,1.6,2.375,2.55,3.0,3.8,1.6354166666666667,0.428996644004794,0.8,1.3,1.7,2.0,2.4,1,24,1,2019
2.9,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,-1.1875,1.378501344738847,-3,-2.25,-1.0,0.0,1,0.1797916666666666,0.001443375672974,0.17,0.18,0.18,0.18,0.18,2.625,111.56157063502286,-173,-100.25,5.0,103.5,179,24.1875,35.59145023439245,0,0.0,0.0,53.75,93,194.1458333333333,288.9649164881317,0,0.0,0.0,446.25,730,80.6875,128.70999171814557,0,0.0,0.0,152.5,362,149.89583333333334,234.3668010386241,0,0.0,0.0,302.25,643,58.97083333333333,26.504387098384168,0.0,51.8,62.05,78.65,95.7,-4.78125,1.2732361600068292,-6.8,-6.025,-4.1,-3.7,-3.3,25.20833333333333,40.51107457375781,0,0.0,0.0,48.0,130,0.1666666666666666,1.1547005383792517,0,0.0,0.0,0.0,8,25.229166666666668,40.52802528292408,0,0.0,0.0,48.0,130,24.416666666666668,39.11566771758994,0,0.0,0.0,46.75,125,8.741666666666667,3.0893663423367466,5.4,6.675,7.65,10.05,16.6,0.0229166666666666,0.0424744395393794,0.0,0.0,0.0,0.0,0.1,76.25625000000001,2.578380346800289,71.1,74.325,76.05,78.64999999999999,80.8,1017.2770833333334,1.020271049370855,1015.5,1016.075,1017.8,1018.1,1018.5,212.8958333333333,16.468202221164393,189,201.75,210.0,224.0,262,206.9375,17.129551732406526,180,195.75,204.5,219.25,254,4.327083333333333,1.5483332951621889,2.6,3.275,3.6,5.6,7.7,2.4854166666666666,0.7668641820810681,1.3,2.0,2.3,2.825,4.3,1,25,1,2019
3.1,48.575437,7.768668,27.3,7.7,33.3,8.17,143.0,210,1.72,218.0,94.6,0.434,2.8125,1.5932871146743244,0,1.0,3.0,4.0,5,0.1702083333333333,0.001443375672974,0.17,0.17,0.17,0.17,0.18,2.708333333333333,111.3850821466802,-173,-99.5,5.0,103.25,179,21.416666666666668,30.9514605116046,0,0.0,0.0,51.0,79,207.91666666666663,302.995810190352,0,0.0,0.0,529.0,757,81.91666666666667,129.61889035780493,0,0.0,0.0,157.25,363,154.20833333333334,237.7399758124216,0,0.0,0.0,327.75,650,77.03333333333333,14.010426715042936,43.1,65.2,74.9,92.225,96.6,0.2895833333333333,1.913472901846088,-3.5,-0.95,0.65,2.1,2.4,25.5625,41.96650450061335,0,0.0,0.0,46.5,133,0.0208333333333333,0.1443375672974064,0,0.0,0.0,0.0,1,25.5625,41.96650450061335,0,0.0,0.0,46.5,133,24.791666666666668,40.72531667697278,0,0.0,0.0,44.75,129,14.179166666666667,2.41096416957,10.1,12.1,14.85,16.625,17.1,0.0604166666666666,0.0916505466161302,0.0,0.0,0.0,0.1,0.3,83.93541666666667,3.227902921325796,75.4,82.6,85.30000000000001,85.92500000000001,87.3,1012.425,3.946962203809265,1003.4,1009.8,1014.0,1015.3,1017.3,208.0208333333333,5.617183300102522,192,207.0,210.0,212.0,214,202.35416666666663,5.620969793411059,186,201.0,204.0,206.0,208,7.837499999999999,0.4966376306425166,7.1,7.5,7.7,8.2,9.3,4.341666666666667,0.266444943283633,4.0,4.1,4.3,4.5,5.2,1,26,1,2019
